komentar,label,komentar_preprocessing
@gojekindonesia gimana ya kok bisa begini. Awalnya cuma beli pulsa biasa ehh tau tau dapet sms go pulsa anda ditemukan adanya aktivitas tidak wajar  pic.twitter.com/bMto3vg8LC,negative,gojekindonesia gimana beli pulsa ehh tau tau dapet sms go pulsa temu aktivitas wajar pic twitter com
make hp china makannya wkwkwk jgn iphone... sulaaapp pic.twitter.com/xifnNqZaza,negative,make hp china makan wkwkwk jangan iphone sulaaapp pic twitter com xifnnqzaza
"Hai, agar dapat kami melakukan pengecekan lebih lanjut, bisa diinfokan nomor tlp Anda dan serta screenshot kterangan saat order menggunakan voucher via DM. Tks^Ari",negative,kece info nomor tlp screenshot kterangan order voucher via dm tks ari
"Hai kak, kami dari Findaya partner Gojek yang menangani PayLater. Untuk menggunakan fitur PayLater, terdapat biaya bulanan sesuai dengan nominal yang tertera pada halaman PayLater kakak dan hanya ditagihkan jika melakukan paling sedikit satu transaksi pada bulan tersebut. Tks^ran",negative,kak findaya partner gojek tangan paylater fitur paylater biaya bulan sesuai nominal tera halaman paylater kakak tagih transaksi tks ran
"Hai @gojekindonesia, email saya digunakan orang lain untuk mendaftar akun gojek. Saya mendapatkan notifikasi untuk verifikasi email padahal saya tidak membuat akun gojek dengan email yang dimaksud. Mohon bantuannya. khaerulikhwan@gmail.com",negative,gojekindonesia email daftar akun gojek notifikasi verifikasi email akun gojek email bantu khaerulikhwan gmail com
"Hai kak, kami dari Findaya partner Gojek yang menangani PayLater. Kami informasikan bahwa tanggal jatuh tempo pembayaran PayLater adalah setiap akhir bulan. Apabila kakak menggunakan PayLater pada tanggal 24 Agustus 2019 maka jatuh tempo pada akhir bulan Agustus ya. Tks^ran",negative,kak findaya partner gojek tangan paylater informasi tanggal jatuh tempo bayar paylater kakak paylater tanggal agustus jatuh tempo agustus tks ran
Udh kyk gni tmpang kmi pak...apa nyanyi yg bisa menghibur pikiran kami pak..kecewaan yg sgt dlm yg sgt kmi rasakan pak..☹ pic.twitter.com/JlvUp59I6q,negative,sudah kyk gni tmpang kmi nyanyi hibur pikir kecewa sgt dalam sgt kmi rasa pic twitter com
"Hai kak Hanun, kami dari Findaya partner Gojek yang menangani PayLater. Kami informasikan biaya bulanan PayLater untuk setiap​​ pengguna terpilih diberikan berbeda-beda tergantung dari interaksi dengan aplikasi Gojek dan juga pemakaian aplikasi Gojek kakak ya. Tks^ran",negative,kak hanun findaya partner gojek tangan paylater informasi biaya bulan paylater guna pilih beda beda gantung interaksi aplikasi gojek pakai aplikasi gojek kakak tks ran
Dear @gojekindonesia atas driver dgn plat no tersebut mohon di didik cara berkendara serta sikapnya. #supportgojek #gojeklebihbaikdariopang pic.twitter.com/BZU6QZzZFq,negative,dear gojekindonesia driver dengan plat no didik kendara sikap supportgojek gojeklebihbaikdariopang pic twitter com
"hmmmm...
berarti laporan dari driver nggak berlaku kalau hanya dari 1 driver 🤔
minimal 4 driver ya, sprtnya
buang2 waktu pisan ya buat laporan2 ofik tuh 😪",negative,hmmmm lapor driver nggak laku driver minimal driver sprt buang waktu pis laporan ofik
@gojekindonesia d sruh DM masalah gojek .. giliran d DM dari semalam gak d buka2 .. padahal butuh bgt aplikasi go shop untuk kerja ..,negative,gojekindonesia sruh dm gojek gilir dm malam gak buka butuh sangat aplikasi go shop
Minggu Depan warga Papua akan Demo Besar besaran dg pakaian perang Pake koteka tombak dan panah serta bom molotov .. Tanda Perang dimulai @SuaraPapua @FreeWestPapua @gojekindonesia @GrabID @SupirPete2 @AIS_MLG @AIS_WSB @AIS_PWT @AIS_PAS @AIS_PBL @acaraMLG @madiungooners @AIS_KED https://twitter.com/rhokilpatrick/status/1165566461680599041 …,negative,minggu warga papua demo besar dengan pakai perang pake koteka tombak panah bom molotov tanda perang suarapapua freewestpapua gojekindonesia grabid supirpete aismlg aiswsb aispwt aispas aispbl acaramlg madiungooners aisked
"Kalo saya sih kemarin sempat nyoba yg pertama cman centang orderan fiktif tapi itu 4x centang baru disuspend, yg kedua langsung by email cman itu ngga tau apakah langsung si suspend apa ngga soalnya nyobanya siang trus malamnya baru sempat nyoba lagi udah ke suspend",negative,kemarin nyoba ha centang order fiktif centang disuspend by email ha tau si suspend nyoba siang terus malam nyoba sudah suspend
"gw kudu bikin sendiri percobaan, ntar kalau ada no baru mau coba2 😂
itu laporan nya via apps, atau telp ke kantor?",negative,kudu bikin coba ntar no coba lapor via apps telp kantor
"#shamsubahrin #bigbluetaxi laporan darimana kenthung, tolong jelasin,jangan bohong dan bikin hoax baru #malaysia #gojek @gojekindonesia
 https://inet.detik.com/cyberlife/d-4685429/seputar-big-blue-taxi-yang-bosnya-sebut-indonesia-miskin …",negative,shamsubahrin bigbluetaxi lapor darimana kenthung tolong jelasin bohong bikin hoax malaysia gojek gojekindonesia
"@gojekindonesia Pak, kok bayar jne infonya dapet cashback, tapi sampe sekarang dari tanggal 14 agustus gak dapet juga",negative,gojekindonesia bayar jne info dapet cashback sampai tanggal agustus gak dapet
"Min Udah daftar online gk pernah di SMS balik, dr pada beli akun SMS balik di min ( SMS suruh ke kantor acc akun )  😄",negative,min sudah daftar online tidak sms dr beli akun sms min sms suruh kantor acc akun
Kenapa ya @gojekindonesia & @GrabID beli lahan di sekitaran stasiun atau halte buat para driver nunggu customer. Kan jadi macet jalanan & gak teratur 😌😌😌,negative,gojekindonesia grabid beli lahan sekitar stasiun halte driver nunggu customer macet jalan gak atur
"Hai, perihal tersebut silakan informasikan nomor telepon dan e-mail Anda yang terdaftar via DM ya agar dpt kami bantu. Tks^Jhn",negative,perihal sila informasi nomor telepon mail daftar via dm dpt bantu tks jhn
"Krn kejadian ini berulang2 (dan di suatu tempat psti ad org lain yg jg ngalamin) jd males order yg jauh2, dg kata lain voucher gofood @gojekindonesia ini percuma alias gk guna, gk kepake! 🙄",negative,karena jadi berulang pasti ada orang juga ngalamin males order jauh dengan voucher gofood gojekindonesia alias tidak tidak kepake
"Jangankan yg jaraknya >5km, yg <1km aja sering bgt abang gojeknya minta dicancel, alasannya kejauhan lah, macet lah, pdhl selalu gw bilang gk masalah klo harus nunggu agak lama, tp ujung2nya stlh gw ikhlas nunggu malah dicancel 😢
#gofood @gojekindonesia",negative,jarak km km aja sangat abang gojek dicancel alas jauh macet bilang tidak nunggu tapi stlh ikhlas nunggu dicancel gofood gojekindonesia
"@gojekindonesia Hai Go Jek, last week saya tukar point dengan souvenir yang infonya akan dikirim ke rumah. Please advice untuk monitor delivery nya bagaimana? Karena belum sampai di rumah. Thank You",negative,gojekindonesia go jek last week tukar point souvenir info kirim rumah please advice monitor delivery rumah thank you
Halo @kemkominfo @gojekindonesia apakah segitu ugal2an kah penyalahgunaan data akibat registrasi? Saya pake Pascabayar dan masih aja ditelpon nmr ini ngaku org Gojek dan menang undian. Dan kok bisa orang coba login dari akun gojek saya. CC: @alvinlie21 pic.twitter.com/kQoXN8b1QT,negative,kemkominfo gojekindonesia segitu kah penyalahgunaan data akibat registrasi pake pascabayar aja telpon nmr ngaku orang gojek menang undi coba login akun gojek cc pic twitter com
"@gojekindonesia halo, mau tanya untuk layanan paylater apa memang setiap akun berbeda ya? karena akun saya ada fee 25rb tapi akun teman saya tidak ada fee nya padahal dari jumlah pemakaian bs dibilang sama",negative,gojekindonesia layan paylater akun beda akun fee akun teman fee pakai bilang
"Halo, mohon maaf atas ketidak nyamanannya.
Guna pengecekan & penanganan lebih lanjut, silakan sampaikan keluhan kamu melalui menu Bantuan/Help pada aplikasi Gojek kamu ya. Terima kasih. -SM",negative,maaf tidak nyaman kece tangan sila keluh menu bantu help aplikasi gojek terima kasih
"Halo, mohon maaf atas ketidak nyamanannya.
Guna pengecekan & penanganan lebih lanjut, silakan sampaikan keluhan kamu melalui menu Bantuan/Help pada aplikasi Gojek kamu ya. Terima kasih. -SM",negative,maaf tidak nyaman kece tangan sila keluh menu bantu help aplikasi gojek terima kasih
"Halo, mohon maaf atas ketidak nyamanannya.
Guna pengecekan & penanganan lebih lanjut, silakan sampaikan keluhan kamu melalui menu Bantuan/Help pada aplikasi Gojek kamu ya. Terima kasih. -SM",negative,maaf tidak nyaman kece tangan sila keluh menu bantu help aplikasi gojek terima kasih
"Hai kak, kami dari Findaya partner Gojek yang menangani PyLater. Apabila kakak tidak ingin menggunakan PayLater sebagai metode pembayaran, kakak dapat mengganti secara manual metode pembayarannya menjadi GoPay atau tunai pada saat melakukan pemesanan ya. Tks^ran",negative,kak findaya partner gojek tangan pylater kakak paylater metode bayar kakak ganti manual metode bayar gopay tunai mesan tks ran
"Tetapi di setiap perjalanan juga butuh usaha yang harus dibayar.
Mari gunakan Gopay untuk memudahkan setiap perjalananmu.
Saya Dios siap mendukung ekspansi gojek di pasar internasional. #gojekinaja @gojekindonesia",negative,jalan butuh usaha bayar mari gopay mudah jalan dios dukung ekspansi gojek pasar internasional gojekinaja gojekindonesia
"Halo, mohon maaf atas ketidak nyamanannya.
Guna pengecekan & penanganan lebih lanjut, silakan sampaikan keluhan kamu melalui menu Bantuan/Help pada aplikasi Gojek kamu ya. Terima kasih. -SM",negative,maaf tidak nyaman kece tangan sila keluh menu bantu help aplikasi gojek terima kasih
"Hai, harap waspada terhadap tindak penipuan yang mengatasnamakan Gojek, pastikan Anda tdk memberikan kode verifikasi kepada siapapun yang meminta, info selengkapnya silakan klik link  https://www.go-jek.com/blog/jaga-kerahasiaan-kode-verifikasi-go-jekmu/ …. Tks^Jhn",negative,harap waspada tindak tipu mengatasnamakan gojek pasti tidak kode verifikasi info lengkap sila klik link tks jhn
"Hai Millati, agar dapat kami bantu cek mohon infokan no hp dan email yg terdaftar melalui DM ya. Tks^feb",negative,millati bantu cek info no hp email daftar dm tks feb
Astagaaaa kan kalo makanan nunggu lama pasti driver nya pun juga konfirm kan mb? Kenapa sih harus laporan makanan gak sampek??? Terus gini ini tolong lah @gojekindonesia jangan main suspend alasan sepihak ajaa,negative,astagaaaa makan nunggu driver konfirm mb lapor makan gak sampek gin tolong gojekindonesia main suspend alas ajaa
"Halo, perihal pengajuan refund transaksi online, kami sarankan utk melakukan konfirmasi terlebih dahulu ya pada pihak merchant terkait. Terima kasih. -SM",negative,perihal aju refund transaksi online saran untuk konfirmasi merchant kait terima kasih
"Hai, harap waspada terhadap tindak penipuan yang mengatasnamakan Gojek, pastikan Anda tdk memberikan kode verifikasi kepada siapapun yang meminta, info selengkapnya silakan klik link  https://www.go-jek.com/blog/jaga-kerahasiaan-kode-verifikasi-go-jekmu/ …. Tks^Jhn",negative,harap waspada tindak tipu mengatasnamakan gojek pasti tidak kode verifikasi info lengkap sila klik link tks jhn
"@gojekindonesia mohon bantuannya untuk menegur mitra anda ini (tidak perlu sampai disuspend cukup bantu tegur saja agar tidak diulang lagi). Merokok sambil mengemudikan motor, abu rokoknya dibuang sembarangan kena mata saya yang kebetulan di belakangnya. ",negative,gojekindonesia bantu tegur mitra disuspend bantu tegur ulang rokok kemudi motor abu rokok buang sembarang belakang
"Hai, untuk dapat kami proses lebih lanjut, silakan informasikan nomor telepon, e-mail terdaftar, tipe handphone, versi iOS/OS, dan screenshoot kendalanya via DM ya. Tks^Jhn",negative,proses sila informasi nomor telepon mail daftar tipe handphone versi ios os screenshoot kendala via dm tks jhn
"Nama Shamsubahrin Ismail viral di berbagai media massa Indonesia terkait pernyataannya mengenai @gojekindonesia. Pengusaha Malaysia itu memiliki segudang pengalaman di antaranya bisnis peternakan sapi, halal e-commerce, hingga pernah terlibat kasus hukum.
 https://katadata.co.id/berita/2019/08/29/bos-taksi-malaysia-rival-gojek-berbisnis-ternak-hingga-e-commerce …",negative,nama shamsubahrin ismail viral media massa indonesia kait nyata gojekindonesia usaha malaysia milik gudang alam bisnis terna sapi halal commerce libat hukum
"Hai Bara, maaf atas kendala tersebut, agar dapat kami bantu cek mohon infokan no hp dan email yg terdaftar melalui DM ya. Tks^feb",negative,bara maaf kendala bantu cek info no hp email daftar dm tks feb
"@gojekindonesia voucher semangat merdeka saya ilang pdhl msh 12 voucher dan exp 31 agustus 2019..tlp ke CS gojek 3 org omongannya ga bs berubah2,sbnrnya ada apa sih??? Ksh promo customer melebihi budget yak jd ambil voucher org sblm masa exp??",negative,gojekindonesia voucher semangat merdeka hilang voucher exp agustus tlp cs gojek orang omong tidak berubah sbnr kasih promo customer lebih budget yak ambil voucher orang sblm exp
Aplikasinya @gojekindonesia ini kenapa sering banget force close sih huhu malah pernah lagi order terus gak bisa bales chat abangnya padahal sudah pakai versi terbaru. Terakhir udah antre di merchant terus mau bayar eh appsnya gak mau ngebuka,negative,aplikasi gojekindonesia banget force close huhu order gak bales chat abang pakai versi baru sudah antre merchant bayar eh apps gak ngebuka
"Yah kalau malaysia negara kaya kenapa takut bisnisnya taxinya ilang.... orang kaya kan ga mau pake Gojek... Jadi ga usah ribet mikirin miskin kaya... kalo ga laku , gojek ini yg rugi... kalo laku yah siap siap yg merasa punya usaha taxi kaya bakal gulung tikar",negative,yah malaysia negara kaya takut bisnis taxi hilang kaya tidak pake gojek tidak ribet mikirin miskin kaya tidak gojek rugi yah usaha taxi kaya gulung tikar
"Hai, untuk proses penanganan lebih lanjut silakan mengirimkan email ke customerservice@go-jek.com dengan menggunakan alamat email yg terdaftar pada akun Gojek Anda ya. Terima kasih^feb",negative,proses tangan sila kirim email customerservice go jek com alamat email daftar akun gojek terima kasih feb
"Dia kaya gitu kan takut, realitanya kek gini nih say. Turis harus bayar mahal... Iya g min @gojekindonesia
 http://www.transonlinewatch.com/turis-indonesia-sering-jadi-korban-taksi-argo-kuda-di-malaysia/ …",negative,kaya gitu takut realita kek gin say turis bayar mahal iya min gojekindonesia
"kalo Grab di malaysia diperbolehkan masa @gojekindonesia ke malayisa ga boleh dimana letak keadilannya
kalo malaysia kaya ngapain masih pake ojol segala macem",negative,grab malaysia boleh gojekindonesia malayisa tidak mana letak adil malaysia kaya ngapain pake ojol macem
Berarti kesimpulannya bukan akun sakit ato akun gacor....@gojekindonesia harus benahi cara kasih order...ato orang IT nya ga paham gps?,negative,simpul akun sakit ato akun gacor gojekindonesia benah kasih order ato it tidak paham gps
"Tertarik promo diskon di Guardian. Products yang saya beli tersebut emang udah diskon, tapi kata mbaknya kalo bayar pake GoPay dpt tambahan cashback lagi 30%. Lah ini kenapa saya cuma dpt cashback 10rb dr total belanja 110,300rb @gojekindonesia? Term&Conditions bagaimana?  pic.twitter.com/nc2KVCSInM",negative,tarik promo diskon guardian products beli emang sudah diskon mbak bayar pake gopay dpt tambah cashback dpt cashback dr total belanja gojekindonesia term conditions pic twitter com
"Seluruh duta besar, NGO pun merekam pemerintah Om @jokowi terpelanting dibuat MHS Papua ..keok 😢🇰🇮 lari sembunyi ke Kaltim @SumaUI @kwarnas @gojekindonesia @SupirPete2 @GrabID @RadioGeFM @e100ss @GeronimoFM @cassanovabali @GajahmadaFM @PramborsJogja @PramborsSby @PramborsSolo "" https://twitter.com/4smara_1701/status/1166959755832619009 …",negative,duta ngo rekam perintah om jokowi pelanting mhs papua keok lari sembunyi kaltim sumaui kwarnas gojekindonesia supirpete grabid radiogefm geronimofm cassanovabali gajahmadafm pramborsjogja pramborssby pramborssolo
